sampled_at,point_1_latitude,point_1_longitude,point_2_latitude,point_2_longitude,departure_time,duration_driving,duration_transit,fare_value,fare_currency
1601423824,37.71440471583005,-122.45258940959545,37.74704262101547,-122.37827611940364,1601268448,668,4169,3,USD
1601423824,37.78223994881209,-122.48713346833084,37.804711930770495,-122.47372047600392,1601175199,472,3507,7.75,USD
1601423824,37.763574284905296,-122.38955947312145,37.71212425593518,-122.46935467558804,1601175637,701,3156,6.8,USD
1601423825,37.74823408562764,-122.39993625517364,37.774665290975285,-122.40746117683155,1601343591,306,2183,3,USD
1601423825,37.73533477163101,-122.39408413059508,37.773945469773714,-122.41691128597351,1601190270,581,2518,3,USD
1601423826,37.7798005605756,-122.42938540065377,37.7754310676794,-122.43855644751304,1601293040,323,1002,,
1601423826,37.76706327734936,-122.44844372817268,37.723546331167846,-122.39849708469295,1601187820,876,3547,3,USD
1601423827,37.74229154381216,-122.44371277131033,37.779701559525684,-122.49592640868327,1601142435,1144,4082,3,USD
1601423827,37.72356643173664,-122.42773326674887,37.78143390331748,-122.43739429528706,1601341429,979,3412,3,USD
1601423827,37.75224449296422,-122.5101437099701,37.781411885670046,-122.46139986978515,1601192770,946,4390,3,USD
1601423828,37.74319220195567,-122.43903214734233,37.759479254123704,-122.47134601871117,1601257878,643,2709,3,USD
1601423828,37.71630552839379,-122.49243226285898,37.7600838854324,-122.47814344266436,1601230591,815,4091,3,USD
1601423829,37.776058320852705,-122.46059659887254,37.71235826509618,-122.42986455654047,1601156723,1298,3829,3,USD
1601423829,37.76575026306349,-122.44366402801785,37.722091595326035,-122.49538049529288,1601151297,1105,4208,3,USD
1601423829,37.80483371735844,-122.44571469999907,37.71397699140406,-122.50126172588604,1601212132,1295,,,
1601423829,37.72756948899175,-122.37527040947955,37.72111185143891,-122.46224780437578,1601199676,996,5017,3,USD
1601423830,37.75312365432169,-122.39841610656346,37.791314086845574,-122.39478630493653,1601210557,692,2080,3,USD
1601423830,37.71905400096168,-122.4614419821366,37.76063127885025,-122.38744587601138,1601265496,769,3724,3,USD
1601423831,37.77446672609174,-122.48811779572945,37.75662648907971,-122.42124264526633,1601326293,1208,3383,3,USD
1601423831,37.720425058940535,-122.3685695881735,37.78422881435873,-122.4694949695786,1601263419,1811,6492,3,USD
1601423831,37.789594677425434,-122.45426097237976,37.72541652829048,-122.42515844602012,1601185385,1387,5265,3,USD
1601423832,37.80512587285431,-122.42625235759623,37.7312367013156,-122.39125930031688,1601359841,1481,3305,3,USD
1601423832,37.74562321866799,-122.45128727176812,37.775316985350635,-122.50136465775661,1601290686,895,4608,3,USD
1601423832,37.76670728678627,-122.41829489517106,37.74234352383218,-122.46164156761164,1601138605,919,2399,5.6,USD
1601423833,37.730465825422236,-122.41822892387653,37.74045017584319,-122.45636356944128,1601200402,642,4817,3,USD
1601423833,37.71352620040897,-122.37904150255024,37.781937820118294,-122.47118387921613,1601299125,1469,6575,3,USD
1601423834,37.75536466818481,-122.40360554556801,37.77712170486299,-122.49034649296091,1601197110,1259,4493,3,USD
1601423834,37.73362860481852,-122.46985377537248,37.743534011052354,-122.45459026771637,1601311296,246,1640,3,USD
1601423835,37.76652238677249,-122.44497328203671,37.76370611989405,-122.50504608511058,1601257786,682,2205,3,USD
1601423835,37.71042912464344,-122.41645299749483,37.72052294437878,-122.43626399624846,1601309516,395,1416,3,USD
1601423835,37.771698447415304,-122.50302169603158,37.788630788928096,-122.42576538339472,1601287930,1102,3764,3,USD
1601423836,37.71965581012142,-122.43885252346152,37.73294566384193,-122.40055858742735,1601174592,621,1799,3,USD
1601423836,37.71492081647825,-122.47699552386135,37.80344305518357,-122.43527173134295,1601263838,1403,4104,8.75,USD
1601423837,37.71986061568209,-122.43793497793268,37.799766192911555,-122.40160439077387,1601255386,1153,3117,5.6,USD
1601423837,37.753726364071944,-122.4822095810934,37.712964465519754,-122.49433847791158,1601147685,702,,,
1601423837,37.74033159172456,-122.486790538786,37.766553319388265,-122.42113965218194,1601112743,1180,11149,3,USD
1601423838,37.789894014343304,-122.47174413474694,37.72907071737931,-122.39694245121997,1601333024,1580,5119,3,USD
1601423838,37.80124079525322,-122.44694920331071,37.775343259755786,-122.39559601312746,1601227290,1197,3524,3,USD
1601423839,37.761833215802014,-122.50771025362046,37.75918900867115,-122.48292958299977,1601265714,386,1470,3,USD
1601423839,37.784986186342195,-122.46663456391991,37.75185786171685,-122.48081911304573,1601358935,627,2716,3,USD
1601423839,37.75878336965548,-122.46967279489228,37.74728006660516,-122.42695673162319,1601347867,653,2793,3,USD
1601423840,37.712996430292854,-122.39554548333005,37.74703618778172,-122.4989499319316,1601205276,1308,,,
1601423840,37.803009117501865,-122.41116105244936,37.7617481979839,-122.39191731880001,1601310292,972,3406,3,USD
1601423840,37.74275826459116,-122.39283834335802,37.79864325324843,-122.46621172161385,1601328915,1539,5718,3,USD
1601423841,37.7761635341166,-122.50752584477233,37.73633759470875,-122.43472621223079,1601162376,1349,3327,3,USD
1601423841,37.7113244592652,-122.45284552981816,37.71141060952452,-122.46499827031859,1601252440,220,960,,
1601423841,37.76904187110725,-122.42031612667701,37.78826515429678,-122.45234648215632,1601286870,861,4457,3,USD
1601423842,37.766580255314075,-122.49582497045647,37.779186443797144,-122.39389099298873,1601121321,1350,4844,3,USD
1601423842,37.74902418989646,-122.50756922012285,37.768869311842266,-122.46412486168583,1601249144,977,2640,3,USD
1601423843,37.79627923690331,-122.46888269293778,37.711230504370796,-122.43731767966901,1601121591,1631,5843,3,USD
1601423843,37.772371849891826,-122.47689851382714,37.73629463183885,-122.49079251220982,1601253799,755,2318,3,USD
1601423843,37.74355962927955,-122.49688016139879,37.74548282515629,-122.48859793873632,1601269522,144,787,,
1601423844,37.798507270958204,-122.41030919933442,37.74217671504432,-122.38247753396625,1601329579,1156,3560,3,USD
1601423844,37.72983535742354,-122.42034287207183,37.76877951852454,-122.45500857421733,1601283879,865,5653,3,USD
1601423844,37.72134842497835,-122.39717326959179,37.76746387703619,-122.43571207537052,1601133151,803,3615,3,USD
1601423845,37.773952543046725,-122.5057566652802,37.80667677472799,-122.47300246143591,1601358534,683,3736,7.75,USD
1601423845,37.77406427603898,-122.4790938945354,37.735671155777666,-122.43534770935055,1601151075,1135,2918,3,USD
1601423845,37.76675183215803,-122.40739891278926,37.71876490064637,-122.50140419280478,1601303418,1004,,,
1601423846,37.755709273349176,-122.50769495868657,37.78786252809553,-122.40921329160948,1601350513,1544,3906,3,USD
1601423846,37.80151138858795,-122.43761018995961,37.76583415321648,-122.39133371068438,1601216315,1335,3208,3,USD
1601423847,37.72931636314757,-122.42218490555784,37.72344837146463,-122.41542070268858,1601256426,269,933,,
1601423847,37.80179480416112,-122.42862901183463,37.78520914950847,-122.40206502958851,1601264286,814,1767,4.75,USD
1601423847,37.7225763198537,-122.44223096826396,37.71829150611335,-122.44219960807501,1601341881,131,618,,
1601423848,37.743898673064564,-122.42340500164185,37.74781107644509,-122.47655237845552,1601294177,903,3549,3,USD
1601423848,37.739727049436766,-122.49629305255786,37.783922800919555,-122.42897958070796,1601350606,1379,3090,3,USD
1601423848,37.75699721542858,-122.45147659941829,37.80309713285785,-122.44470848001586,1601312736,1129,4336,3,USD
1601423849,37.730303421511266,-122.37449141843544,37.71766625821507,-122.43215569321951,1601309920,955,3716,3,USD
1601423849,37.787015417244945,-122.49560967044926,37.7762153211785,-122.39542329941125,1601105679,1413,20025,3,USD
1601423849,37.783837174267745,-122.41419463959502,37.72831825783531,-122.44597706557444,1601309062,852,1823,2.6,USD
1601423850,37.77516014400863,-122.49959491471064,37.75095768878272,-122.40128925477093,1601223793,1372,4548,3,USD
1601423850,37.72976234282345,-122.36764630649468,37.76402249094959,-122.43103811274408,1601255150,1074,3866,3,USD
1601423851,37.757802396750726,-122.43413748562755,37.80240510453317,-122.41381498248391,1601278121,1163,3161,3,USD
1601423851,37.79619632463945,-122.41326615044352,37.76202550148009,-122.49537165932081,1601304227,1327,3960,3,USD
1601423851,37.78406968091977,-122.40376517318067,37.79098796309844,-122.47269392695713,1601146022,1333,4081,3,USD
1601423852,37.75276547347594,-122.43090256093978,37.75990406667414,-122.48077966525669,1601262420,902,3360,3,USD
1601423852,37.72453727542615,-122.4958845790978,37.74250846920097,-122.38232533581484,1601181132,1240,4640,3,USD
1601423853,37.76237709335573,-122.50638904252153,37.757423986162785,-122.45224326340619,1601249111,945,3103,3,USD
1601423853,37.737925260991766,-122.47927369929391,37.781320639836686,-122.45692708759573,1601153738,816,2562,3,USD
1601423853,37.72916320793728,-122.46197817121808,37.802561956553156,-122.45689501312286,1601137250,1004,5040,7.75,USD
1601423854,37.74362809440286,-122.39055874180575,37.75426841096912,-122.40506725739606,1601346579,360,1099,3,USD
1601423854,37.76038880177977,-122.46664941549506,37.778409191979684,-122.39897490783056,1601264710,986,2281,3,USD
1601423854,37.74363798869921,-122.3985088000472,37.7725402137141,-122.43115160106345,1601241851,619,3252,3,USD
1601423855,37.76165826890027,-122.50453469991976,37.76398686530836,-122.4450176975045,1601201079,791,2582,3,USD
1601423855,37.71314225084215,-122.43888565056474,37.73610520025134,-122.49374635217995,1601300309,818,2671,3,USD
1601423855,37.798034660708915,-122.40238876729263,37.76123476161211,-122.41722611782944,1601245749,1044,1527,2.6,USD
1601423856,37.7625731453483,-122.46311207167001,37.731062895292986,-122.4996956963575,1601176125,770,3690,3,USD
1601423856,37.80557773104069,-122.42723225729887,37.75907198606967,-122.43238423814162,1601283164,1096,3103,3,USD
1601423857,37.76462302223455,-122.48378667091849,37.713610193497246,-122.44285980742507,1601253355,1080,3525,3,USD
1601423857,37.771046959973404,-122.49543900475264,37.78250862757096,-122.49881298479819,1601259966,234,1486,,
1601423857,37.78878299312266,-122.43699229540475,37.78104178193088,-122.42383536342518,1601140730,331,1628,3,USD
1601423858,37.761802876083735,-122.46189111659857,37.735134187033985,-122.42744209167935,1601227724,735,2119,3,USD
1601423858,37.786765706875855,-122.41498178496762,37.726972735579196,-122.50100055769182,1601210198,1497,4893,3,USD
1601423859,37.732030395698395,-122.47512191712006,37.72210260912423,-122.50639512971479,1601156108,352,,,
1601423859,37.77007647323235,-122.47141811412888,37.77329663357667,-122.49676005274404,1601317915,371,1423,3,USD
1601423859,37.727470926042876,-122.42722957061595,37.78840864101661,-122.44854330336905,1601116623,1110,8525,3,USD
1601423859,37.76178277795585,-122.48142072257261,37.71976466993637,-122.48885668842806,1601170826,689,3094,3,USD
1601423860,37.75309129192925,-122.47742020835426,37.73150565294001,-122.47711452336316,1601271245,316,2311,3,USD
1601423860,37.77747655092457,-122.50754269194356,37.72593870009989,-122.47798661566759,1601187867,973,3198,3,USD
1601423861,37.72354322948619,-122.3909300522745,37.742800416735406,-122.37864884495669,1601133342,431,1869,3,USD
1601423861,37.711343810653496,-122.47378341426051,37.79702184082941,-122.43408605139501,1601153860,1253,4372,11.75,USD
1601423861,37.75153374208344,-122.40842539740405,37.73794660579744,-122.41970387050874,1601129632,423,1622,3,USD
1601423862,37.75727068947134,-122.42676815664275,37.75169379836026,-122.50635403720962,1601125365,1346,3743,3,USD
1601423862,37.72701165126346,-122.36617841366922,37.78755735337424,-122.44558672208026,1601294193,1445,5298,3,USD
1601423862,37.75978943936795,-122.5074918645472,37.74112098470552,-122.37551710445518,1601161885,1603,4592,3,USD
1601423863,37.76262570957656,-122.4626287760442,37.714376362299646,-122.47397089267541,1601234290,816,3422,3,USD
1601423863,37.790387102117656,-122.41857136003766,37.75209004330557,-122.4921490918162,1601313085,1329,3839,3,USD
1601423863,37.77044914555956,-122.49948295661181,37.76578383636017,-122.45936097022607,1601138417,601,2372,3,USD
1601423864,37.75775337585063,-122.48300066479823,37.771005931308565,-122.40611472077191,1601108534,1049,16060,3,USD
1601423864,37.75477619585378,-122.3893376137145,37.71552862105897,-122.4426893232758,1601193526,637,3497,3,USD
1601423865,37.73193511592614,-122.50766533968341,37.71102905076727,-122.42821306596915,1601327915,1060,4088,3,USD
1601423865,37.793536035416416,-122.40175067005887,37.766565445975594,-122.49581011265981,1601308690,1499,3719,3,USD
1601423865,37.78397703416006,-122.51028837312066,37.731721921683615,-122.50751525032132,1601227514,905,4069,3,USD
1601423866,37.72369110951662,-122.4068379012401,37.78955373971995,-122.43321778667661,1601273189,1128,4701,3,USD
1601423866,37.77423406641758,-122.47885418098393,37.726819250588484,-122.45126828088935,1601162939,1257,3832,3,USD
1601423866,37.76995823228814,-122.38640437197476,37.73155052633868,-122.49115379157024,1601116562,1075,8563,3,USD
1601423867,37.740057718145884,-122.46617181449385,37.70904320181007,-122.47468124250814,1601162627,610,2233,3,USD
1601423867,37.72760343623238,-122.47879511594753,37.80037976016747,-122.39990453336253,1601165877,1323,3910,7,USD
1601423868,37.80193374953429,-122.43704108254198,37.71071853409126,-122.46461386800816,1601176429,1441,4417,6.8,USD
1601423868,37.726753495074234,-122.3675386163844,37.73770310155853,-122.42632452048623,1601273083,982,3437,3,USD
1601423868,37.772823657916156,-122.50137851097747,37.74152082426279,-122.47419180088309,1601115055,665,9232,3,USD
1601423869,37.75826163924304,-122.49076035165479,37.756632856664105,-122.45986663700901,1601277654,592,3510,3,USD
1601423869,37.77659616224647,-122.50625605580517,37.78334965062255,-122.48968287605646,1601184978,318,1247,3,USD
1601423869,37.71989984593593,-122.43364606984143,37.76770284279197,-122.43983364136388,1601172888,1016,3523,3,USD
1601423870,37.78756867793123,-122.39908418993005,37.70960298634545,-122.44379799515043,1601162201,942,3225,3,USD
1601423870,37.79896105013435,-122.47317726809436,37.77676846271361,-122.46402002980328,1601129185,691,3055,3,USD
1601423870,37.74969633786055,-122.39866430655799,37.77223037504845,-122.47336181024411,1601164581,1053,4176,3,USD
1601423871,37.7695580791228,-122.50049473945026,37.71879864306268,-122.4213902446504,1601193436,1460,5631,3,USD
1601423871,37.776847380214605,-122.45998243556986,37.7332984512792,-122.46667401261784,1601333096,910,3600,3,USD
1601423872,37.72916505993117,-122.48245114527599,37.76897943076729,-122.44239139568212,1601167180,1052,3811,3,USD
1601423872,37.758548898905694,-122.39036962691691,37.761656659974925,-122.49504464320871,1601269747,1291,4017,3,USD
1601423872,37.77672327702543,-122.4537906744991,37.72211826423518,-122.39699960556295,1601253529,949,4209,3,USD
1601423873,37.75531555984756,-122.50579890883081,37.73335920168625,-122.40529132398308,1601233846,1281,3504,3,USD
1601423873,37.7912644679564,-122.47831067631418,37.73962349614998,-122.49503618207201,1601105559,1094,17343,3,USD
1601423873,37.7628288753197,-122.45612586578527,37.7280855444172,-122.46047474874399,1601296350,848,1933,3,USD
1601423874,37.74703983694113,-122.40174726092813,37.71717550650201,-122.39087576471961,1601161716,633,2365,3,USD
1601423874,37.753529923324834,-122.50399926598116,37.79565178459657,-122.40505161908145,1601275906,1672,4694,3,USD
1601423875,37.71310054452598,-122.44538735903305,37.80039436039637,-122.47934647614642,1601353130,1436,5147,3,USD
1601423875,37.783171985600625,-122.4560623366798,37.788523733869724,-122.48980311272616,1601291358,625,2440,3,USD
